food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
myfcd_0061,"JAM, APRICOT (JEM APRIKOT)","jam, apricot (jem aprikot)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107018/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.4833,272.4933,0.425,0.0,67.205,0.5367,0.25,7.6333,7.5643,0.2,8.9167,140.89,0.0,0.01,0.2743959999999999,0.4432579999999999,,,0.0,0.0,22.0333,5.6733,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,5,0.7826,"{""dg"":"""",""dc"":""""}",jam apricot jem aprikot,35.81666666666667,USDA_category_mean,0.3312,42.15437086092715,USDA_category_mean,0.3312,5.790073313782991,USDA_category_mean,0.3312,8.912181303116148,USDA_category_mean,0.3312,0.069267558528428,USDA_category_mean,0.3312,0.1920138888888888,USDA_category_mean,0.3312
myfcd_0062,"JAM, BLUEBERRY (JEM BLUEBERI)","jam, blueberry (jem blueberi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107019/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.8283,271.9233,0.3083,0.01,67.2483,0.3983,0.1167,6.5167,5.2776,0.25,9.2333,18.484976,0.0,0.0,0.19067200000000004,0.4432579999999999,,,0.0633,0.0,0.0,2.5167,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam blueberry jem blueberi,35.81666666666667,USDA_category_mean,0.3027,42.15437086092715,USDA_category_mean,0.3027,5.790073313782991,USDA_category_mean,0.3027,8.912181303116148,USDA_category_mean,0.3027,0.069267558528428,USDA_category_mean,0.3027,0.1920138888888888,USDA_category_mean,0.3027
myfcd_0063,"JAM, BLACKCURRENT (JEM ANGGUR HITAM)","jam, blackcurrent (jem anggur hitam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107021/0/20/0/0/0,Sugars and syrups,sugars and syrups,33.3633,266.1333,0.2717,0.02,65.9917,0.09,0.1833,10.2833,6.0864,0.2,4.0667,25.86728800000001,0.0,0.07,0.2824299999999999,0.4432579999999999,,,0.0,0.0,0.155,2.65,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam blackcurrent jem anggur hitam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0064,"JAM, MANGO (JEM MEMPELAM)","jam, mango (jem mempelam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107023/0/20/0/0/0,Sugars and syrups,sugars and syrups,48.0467,197.8133,1.8933,0.0,47.56,2.2233,0.2767,4.717268,35.277414,0.2892700000000001,10.603148,35.50430399999999,0.00010400000000000001,0.37482199999999977,0.0,0.4432579999999999,,,0.05903199999999997,0.39298399999999994,2.0605159999999993,2.818226,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,16,0.3043,"{""dg"":"""",""dc"":""""}",jam mango jem mempelam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0065,"JAM, PINEAPPLE (JEM NENAS)","jam, pineapple (jem nenas)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107025/0/20/0/0/0,Sugars and syrups,sugars and syrups,44.95935999999999,235.3132100000001,7.603773999999999,11.056431999999994,34.30327,8.038511999999999,1.4066360000000002,85.05969200000001,177.83565599999986,1.145454,326.646372,406.20901000000003,0.00019199999999999998,0.793188,0.0,0.0,,,0.09357600000000002,1.0731139999999997,8.669418000000002,4.708853999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",jam pineapple jem nenas,35.81666666666667,USDA_category_mean,0.3484,42.15437086092715,USDA_category_mean,0.3484,5.790073313782991,USDA_category_mean,0.3484,8.912181303116148,USDA_category_mean,0.3484,0.069267558528428,USDA_category_mean,0.3484,0.1920138888888888,USDA_category_mean,0.3484
myfcd_0066,"JAM, STRAWBERRY (JEM STRAWBERI)","jam, strawberry (jem strawberi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107029/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.2283,273.89,0.41,0.0233,67.6467,0.3817,0.2333,18.1,10.0148,0.2667,1.3667,24.554078000000004,0.0,0.0483,0.18762200000000004,0.4432579999999999,,,0.0867,0.0,0.0,3.2833,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam strawberry jem strawberi,35.81666666666667,USDA_category_mean,0.3322,42.15437086092715,USDA_category_mean,0.3322,5.790073313782991,USDA_category_mean,0.3322,8.912181303116148,USDA_category_mean,0.3322,0.069267558528428,USDA_category_mean,0.3322,0.1920138888888888,USDA_category_mean,0.3322
myfcd_0067,"JAM, ORANGE MARMALADE","jam, orange marmalade",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107041/0/20/0/0/0,Sugars and syrups,sugars and syrups,44.95935999999999,235.3132100000001,7.603773999999999,11.056431999999994,34.30327,8.038511999999999,1.4066360000000002,85.05969200000001,177.83565599999986,1.145454,326.646372,406.20901000000003,0.00019199999999999998,0.793188,0.0,0.0,,,0.09357600000000002,1.0731139999999997,8.669418000000002,4.708853999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",jam orange marmalade,2.0,USDA_direct_high,0.8351,60.0,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351,0.019,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351
myfcd_0068,GRAPE FLAVOURED CANDY (GULA-GULA PERISA ANGGUR),grape flavoured candy (gula-gula perisa anggur),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107042/0/20/0/0/0,Sugars and syrups,sugars and syrups,41.37000600000001,230.43208600000008,0.13778200000000004,0.6763319999999999,47.750649999999986,10.647599999999997,0.09372800000000002,21.2633,1.5237,0.6709259999999999,37.5267,11.9133,0.000898000000000001,0.4231360000000002,0.0,0.0,,,0.07440799999999999,1.009882,0.8408639999999997,4.1833579999999975,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2609,"{""dg"":"""",""dc"":""""}",grape flavoured candy gula gula perisa anggur,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0069,"SUGAR, ICING (GULA ISING)","sugar, icing (gula ising)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107046/0/20/0/0/0,Sugars and syrups,sugars and syrups,42.30698400000002,229.0598860000001,0.14029400000000006,4.526120000000001,47.24024999999999,12.237361999999997,0.08876200000000001,30.684,0.6784,0.7008719999999999,23.102,7.19,0.000898000000000001,0.5062820000000002,0.0,0.0,,,0.07440799999999999,1.0112279999999998,0.8408639999999997,4.207423999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2609,"{""dg"":"""",""dc"":""""}",sugar icing gula ising,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0070,PINEAPPLE FLAVOURED CANDY (GULA-GULA PERISA NANAS),pineapple flavoured candy (gula-gula perisa nanas),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107047/0/20/0/0/0,Sugars and syrups,sugars and syrups,41.977500000000006,232.3074200000001,0.134184,0.543698,47.750649999999986,10.256179999999999,0.11130600000000004,20.780555999999997,2.661,0.6694140000000001,31.10205599999999,11.880959999999998,0.000898000000000001,0.4405940000000001,0.0,0.0,,,0.07440799999999999,1.008622,0.8408639999999997,4.1833579999999975,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.1304,"{""dg"":"""",""dc"":""""}",pineapple flavoured candy gula gula perisa nanas,35.81666666666667,USDA_category_mean,0.232,42.15437086092715,USDA_category_mean,0.232,5.790073313782991,USDA_category_mean,0.232,8.912181303116148,USDA_category_mean,0.232,0.069267558528428,USDA_category_mean,0.232,0.1920138888888888,USDA_category_mean,0.232
myfcd_0071,"BEEF, SAUSAGE (SOSEJ DAGING LEMBU)","beef, sausage (sosej daging lembu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R108014/0/20/0/0/0,Meat and meat products,meat and meat products,68.05,194.0,12.6,11.4,6.1,8.1,1.85,11.9,118.4,1.5,511.8,103.4,0.0001,1.75,0.0035499999999999998,0.052148,,,0.10575600000000003,1.106866,2.8438379999999994,8.7,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",beef sausage sosej daging lembu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0072,"CHICKEN, SAUSAGE (SOSEJ DAGING AYAM)","chicken, sausage (sosej daging ayam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R108040/0/20/0/0/0,Meat and meat products,meat and meat products,65.4167,192.6667,11.6833,10.4667,9.95,5.9,2.5167,67.5,154.6833,1.1333,675.3667,124.45,0.0001,1.0333,0.0035499999999999998,0.052148,,,0.10612600000000004,0.6133240000000001,4.419506,8.4833,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",chicken sausage sosej daging ayam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0073,"HEN EGG, LOWER CHOLESTROL, WITH VITAMIN E (TELUR AYAM RENDAH KOLESTROL, DENGAN VITAMIN E)","hen egg, lower cholestrol, with vitamin e (telur ayam rendah kolestrol, dengan vitamin e)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R109009/0/20/0/0/0,Eggs,eggs,12.7667,136.0,2.0333,1.35,0.3667,0.45,0.15,6.0667,19.8167,0.3167,24.9667,14.95,0.0,0.1667,0.000708,0.8082939999999996,,,0.093386,0.4033879999999999,2.278149999999999,0.1333,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",hen egg lower cholestrol vitamin telur ayam rendah kolestrol dengan vitamin,27.27611940298507,USDA_category_mean,0.217,9.044745098039217,USDA_category_mean,0.217,7.532806896551724,USDA_category_mean,0.217,94.60627177700349,USDA_category_mean,0.217,0.1071716417910447,USDA_category_mean,0.217,0.9377611940298508,USDA_category_mean,0.217
myfcd_0074,"HEN EGG, OMEGA 3 (TELUR AYAM OMEGA 3)","hen egg, omega 3 (telur ayam omega 3)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R109010/0/20/0/0/0,Eggs,eggs,30.76,55.6,5.06,3.72,0.16,0.64,0.36,14.22,49.4,0.78,64.6,39.88,0.0001,0.44,0.016545999999999995,0.8082939999999996,,,0.070754,0.20899,1.4509079999999992,0.58,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",hen egg omega telur ayam omega,27.27611940298507,USDA_category_mean,0.2085,9.044745098039217,USDA_category_mean,0.2085,7.532806896551724,USDA_category_mean,0.2085,94.60627177700349,USDA_category_mean,0.2085,0.1071716417910447,USDA_category_mean,0.2085,0.9377611940298508,USDA_category_mean,0.2085
myfcd_0075,"Eeel, swamp, raw (Belut)","eeel, swamp, raw (belut)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R110064/0/20/0/0/0,"Fish, shellfish and products","fish, shellfish and products",81.011,125.38094799999998,90.6333,2.5,6.667635999999999,24.216612,5.9,453.1333,942.5333,4.8,182.7,1454.8,0.0003,7.1333,0.0028399999999999996,0.3911099999999999,,,0.10024200000000004,1.1267980000000002,13.081934000000008,7.423899999999995,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,12,0.4783,,eeel swamp belut,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0076,"SAUCE, OYSTER FLAVOURED","sauce, oyster flavoured",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R110126/0/20/0/0/0,"Fish, shellfish and products","fish, shellfish and products",44.95935999999999,235.3132100000001,7.603773999999999,11.056431999999994,34.30327,8.038511999999999,1.4066360000000002,85.05969200000001,177.83565599999986,1.145454,326.646372,406.20901000000003,0.00019199999999999998,0.793188,0.0,0.0,,,0.09357600000000002,1.0731139999999997,8.669418000000002,4.708853999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",sauce oyster flavoured,39.17045454545455,USDA_category_mean,0.2978,0.153515625,USDA_category_mean,0.2978,1.0472270588235293,USDA_category_mean,0.2978,72.53030303030303,USDA_category_mean,0.2978,0.284030888030888,USDA_category_mean,0.2978,4.861969111969112,USDA_category_mean,0.2978
myfcd_0077,BUTTER (MENTEGA KURANG MASIN),butter (mentega kurang masin),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111001/0/20/0/0/0,Milk and milk products,milk and milk products,49.525324,216.00082400000002,1.332432,0.7786279999999998,36.602552,9.581175999999997,0.592778,2.30726,20.4638,0.515454,29.649468000000006,173.93455400000002,0.00012,0.45764999999999995,0.0,0.0,,,0.07238399999999999,1.0322399999999998,9.103786000000001,4.832151999999999,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",butter mentega kurang masin,2.0,USDA_direct_medium,0.4242,0.06,USDA_direct_medium,0.4242,51.368,USDA_direct_medium,0.4242,215.0,USDA_direct_medium,0.4242,0.003,USDA_direct_medium,0.4242,0.17,USDA_direct_medium,0.4242
myfcd_0078,CHEESE SPREAD (KEJU SAPUAN),cheese spread (keju sapuan),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111004/0/20/0/0/0,Milk and milk products,milk and milk products,7.857214000000002,419.67842799999994,23.434986,23.09,33.402612000000005,12.248538000000002,2.68012,118.86486000000002,697.6266,2.1232999999999995,323.821344,868.7735840000004,0.007611999999999993,2.227315999999999,0.000236,0.0,,,0.14552400000000001,1.1363140000000003,8.070556000000003,2.5631880000000007,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese spread keju sapuan,27.27611940298507,USDA_category_mean,0.3989,9.044745098039217,USDA_category_mean,0.3989,7.532806896551724,USDA_category_mean,0.3989,94.60627177700349,USDA_category_mean,0.3989,0.1071716417910447,USDA_category_mean,0.3989,0.9377611940298508,USDA_category_mean,0.3989
myfcd_0079,"CHEESE, BLUE (KEJU, BIRU)","cheese, blue (keju, biru)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111005/0/20/0/0/0,Milk and milk products,milk and milk products,41.7533,372.0,18.0633,27.8567,20.95,0.0,4.1667,450.0,388.8096,0.0,1013.0,1043.6624680000004,0.0,2.2233,0.118924,0.4432579999999999,,,0.0433,0.3033,18.66,0.0013,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",cheese blue keju biru,23.0,USDA_direct_medium,0.6301,0.5,USDA_direct_medium,0.6301,18.669,USDA_direct_medium,0.6301,75.0,USDA_direct_medium,0.6301,0.166,USDA_direct_medium,0.6301,1.22,USDA_direct_medium,0.6301
myfcd_0080,"CHEESE, BRIE (KEJU, BRIE)","cheese, brie (keju, brie)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111007/0/20/0/0/0,Milk and milk products,milk and milk products,45.82746199999999,248.38799400000008,9.067351999999998,10.083613999999999,33.771474000000005,8.389438,0.9503299999999999,94.43932399999996,285.0646,1.1608260000000001,200.4533300000001,252.93739999999997,0.0009360000000000002,0.884958,0.0028399999999999996,0.0,,,0.09304000000000003,1.085888,8.679784000000001,4.607421999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese brie keju brie,20.0,USDA_direct_high,0.9241,0.45,USDA_direct_high,0.9241,17.41,USDA_direct_high,0.9241,100.0,USDA_direct_high,0.9241,0.235,USDA_direct_high,0.9241,1.65,USDA_direct_high,0.9241
myfcd_0081,"CHEESE, CAMEMBERT (KEJU, CAMEMBERT)","cheese, camembert (keju, camembert)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111008/0/20/0/0/0,Milk and milk products,milk and milk products,46.351777999999996,249.21024600000007,9.338417999999997,11.418809999999993,32.02661,8.712379999999998,0.9661679999999998,111.70181399999993,341.5302,1.1560460000000001,242.5416,245.438,0.0009340000000000003,0.8675800000000001,0.0028399999999999996,0.0,,,0.09244,1.085888,8.612318000000002,4.561087999999999,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese camembert keju camembert,20.0,USDA_direct_high,0.9241,0.46,USDA_direct_high,0.9241,15.259,USDA_direct_high,0.9241,72.0,USDA_direct_high,0.9241,0.227,USDA_direct_high,0.9241,1.3,USDA_direct_high,0.9241
myfcd_0082,"CHEESE, CHEDDAR, REDUCED FAT (KEJU CHEDDAR, KURANG LEMAK)","cheese, cheddar, reduced fat (keju cheddar, kurang lemak)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111010/0/20/0/0/0,Milk and milk products,milk and milk products,38.98772200000001,257.00615000000005,9.217837999999999,10.951397999999994,52.131935999999996,8.432267999999997,1.009346,139.69630799999996,450.1012,1.212106,249.111006,97.6125,0.001718000000000001,0.8493660000000003,0.0028399999999999996,0.0,,,0.08972799999999999,1.073664,0.8225579999999997,4.418317999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese cheddar reduced fat keju cheddar kurang lemak,16.0,USDA_direct_medium,0.4837,0.0,USDA_direct_medium,0.4837,0.0,USDA_direct_medium,0.4837,18.0,USDA_direct_medium,0.4837,0.045,USDA_direct_medium,0.4837,0.49,USDA_direct_medium,0.4837
myfcd_0083,"CHEESE, CHESDALE SLICES, PROCESSED (KEPINGAN KEJU CHESDALE)","cheese, chesdale slices, processed (kepingan keju chesdale)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111011/0/20/0/0/0,Milk and milk products,milk and milk products,45.27075999999999,246.60884600000009,12.832864000000004,9.987705999999998,32.993892,10.513704,0.9759999999999998,126.07341999999996,541.6629,1.168732,186.54429600000006,259.70291399999985,0.0009360000000000002,1.6978399999999996,0.0028399999999999996,0.0,,,0.09090399999999998,1.0919539999999999,8.624978000000002,4.719079999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese chesdale slices processed kepingan keju chesdale,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0084,"CHEESE, COLBY (KEJU, COLBY)","cheese, colby (keju, colby)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111013/0/20/0/0/0,Milk and milk products,milk and milk products,45.16038199999999,242.5687600000001,9.128973999999998,10.220505999999999,34.014076,9.081784,0.936006,142.84881199999992,460.734,1.1849740000000002,236.52396600000003,281.01507999999995,0.0009720000000000002,0.8765180000000001,0.0028399999999999996,0.0,,,0.09304000000000003,1.085888,8.679784000000001,4.619087999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese colby keju colby,26.0,USDA_direct_high,0.9108,0.52,USDA_direct_high,0.9108,20.218,USDA_direct_high,0.9108,95.0,USDA_direct_high,0.9108,0.079,USDA_direct_high,0.9108,0.83,USDA_direct_high,0.9108
myfcd_0085,"CHEESE, MOZARELLA (KEJU MOZARELLA)","cheese, mozarella (keju mozarella)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111015/0/20/0/0/0,Milk and milk products,milk and milk products,45.16038199999999,242.5687600000001,9.128973999999998,10.220505999999999,34.69054400000001,10.556318,0.936006,142.49501199999992,478.9278,1.1849740000000002,229.39256600000004,277.44692,0.0009360000000000002,0.8752840000000002,0.0028399999999999996,0.0,,,0.09304000000000003,1.085888,8.679784000000001,4.619087999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese mozarella keju mozarella,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0086,"CHEESE, PARMESAN (KEJU PARMESAN)","cheese, parmesan (keju parmesan)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111016/0/20/0/0/0,Milk and milk products,milk and milk products,44.55598399999999,248.0371680000001,12.702662000000002,9.973905999999998,32.991894,10.52356,0.8120279999999996,125.85315399999995,640.0575,1.1568000000000003,113.72707999999999,182.88,0.0009400000000000002,1.6876739999999995,0.0028399999999999996,0.0,,,0.090836,1.09002,8.610544000000003,4.735745999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese parmesan keju parmesan,44.0,USDA_direct_medium,0.6172,0.11,USDA_direct_medium,0.6172,14.85,USDA_direct_medium,0.6172,68.0,USDA_direct_medium,0.6172,0.091,USDA_direct_medium,0.6172,1.2,USDA_direct_medium,0.6172
myfcd_0087,"CHEESE, RICOTTA (KEJU, RICOTTA)","cheese, ricotta (keju, ricotta)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111019/0/20/0/0/0,Milk and milk products,milk and milk products,43.616788,234.54462000000007,7.195217999999998,10.497195999999997,38.04306600000001,8.162402,1.002328,92.04175399999998,123.3827,1.0559939999999999,240.69616799999997,235.61557999999997,0.00011600000000000001,0.7111739999999999,0.0,0.0,,,0.09350800000000004,1.0626539999999998,8.669418000000002,4.779085999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese ricotta keju ricotta,20.0,USDA_direct_high,0.8466,0.27,USDA_direct_high,0.8466,6.42,USDA_direct_high,0.8466,49.0,USDA_direct_high,0.8466,0.097,USDA_direct_high,0.8466,0.85,USDA_direct_high,0.8466
myfcd_0088,"CREAM, WHIPPED (KRIM PUTAR)","cream, whipped (krim putar)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111020/0/20/0/0/0,Milk and milk products,milk and milk products,38.593264000000005,237.90768800000006,3.451008,8.558699999999998,47.149328000000004,7.701781999999998,1.2059400000000005,57.879922000000015,51.7962,0.9213739999999997,208.15004199999998,94.765,0.000898000000000001,0.586106,0.0,0.0,,,0.09099600000000002,1.0343499999999999,0.8378619999999996,4.295289999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cream whipped krim putar,27.27611940298507,USDA_category_mean,0.3818,9.044745098039217,USDA_category_mean,0.3818,7.532806896551724,USDA_category_mean,0.3818,94.60627177700349,USDA_category_mean,0.3818,0.1071716417910447,USDA_category_mean,0.3818,0.9377611940298508,USDA_category_mean,0.3818
myfcd_0089,CREAM CHEESE (KRIM KEJU),cream cheese (krim keju),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111021/0/20/0/0/0,Milk and milk products,milk and milk products,43.56358799999999,233.60042000000004,6.657523999999999,9.810581999999997,37.13900000000002,8.188508,1.0511279999999998,85.20159800000002,86.063,1.058902,196.93056600000003,198.49437200000003,0.00011600000000000001,0.6929880000000002,0.0,0.0,,,0.09350800000000004,1.0488559999999998,8.669418000000002,4.780085999999998,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cream cheese krim keju,9.0,USDA_direct_medium,0.4488,3.76,USDA_direct_medium,0.4488,20.213,USDA_direct_medium,0.4488,101.0,USDA_direct_medium,0.4488,0.056,USDA_direct_medium,0.4488,0.22,USDA_direct_medium,0.4488
myfcd_0090,"CREAMER, POWDER (KRIMER SERBUK)","creamer, powder (krimer serbuk)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111023/0/20/0/0/0,Milk and milk products,milk and milk products,2.0567,489.8733,1.6567,33.14,46.0967,14.2667,2.6333,104.46259400000001,354.7275,1.630876,398.47934600000013,662.8725,0.004768000000000002,0.8304120000000002,0.0,0.0,,,0.5747400000000003,1.2025700000000004,7.6277620000000015,0.635,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,11,0.5217,"{""dg"":"""",""dc"":""""}",creamer powder krimer serbuk,27.27611940298507,USDA_category_mean,0.2643,9.044745098039217,USDA_category_mean,0.2643,7.532806896551724,USDA_category_mean,0.2643,94.60627177700349,USDA_category_mean,0.2643,0.1071716417910447,USDA_category_mean,0.2643,0.9377611940298508,USDA_category_mean,0.2643
