food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,edible_portion_percent,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
myfcd_0061,"JAM, APRICOT (JEM APRIKOT)","jam, apricot (jem aprikot)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107018/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.4833,272.4933,0.425,0.0,67.205,0.5367,0.25,7.6333,7.5643,0.2,8.9167,140.89,0.0,0.01,0.04111746157733977,0.05399645552908574,,,0.0,0.0,22.0333,5.6733,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,5,0.7826,"{""dg"":"""",""dc"":""""}",jam apricot jem aprikot,35.81666666666667,USDA_category_mean,0.3312,42.15437086092715,USDA_category_mean,0.3312,5.790073313782991,USDA_category_mean,0.3312,8.912181303116148,USDA_category_mean,0.3312,0.069267558528428,USDA_category_mean,0.3312,0.1920138888888888,USDA_category_mean,0.3312
myfcd_0062,"JAM, BLUEBERRY (JEM BLUEBERI)","jam, blueberry (jem blueberi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107019/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.8283,271.9233,0.3083,0.01,67.2483,0.3983,0.1167,6.5167,5.2776,0.25,9.2333,-82.86428880710181,0.0,0.0,0.03924466459144868,0.05471775264155277,,,0.0633,0.0,0.0,2.5167,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam blueberry jem blueberi,35.81666666666667,USDA_category_mean,0.3027,42.15437086092715,USDA_category_mean,0.3027,5.790073313782991,USDA_category_mean,0.3027,8.912181303116148,USDA_category_mean,0.3027,0.069267558528428,USDA_category_mean,0.3027,0.1920138888888888,USDA_category_mean,0.3027
myfcd_0063,"JAM, BLACKCURRENT (JEM ANGGUR HITAM)","jam, blackcurrent (jem anggur hitam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107021/0/20/0/0/0,Sugars and syrups,sugars and syrups,33.3633,266.1333,0.2717,0.02,65.9917,0.09,0.1833,10.2833,6.0864,0.2,4.0667,-76.59241751426636,0.0,0.07,0.03859095743452855,0.055203204048110924,,,0.0,0.0,0.155,2.65,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam blackcurrent jem anggur hitam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0064,"JAM, MANGO (JEM MEMPELAM)","jam, mango (jem mempelam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107023/0/20/0/0/0,Sugars and syrups,sugars and syrups,48.0467,197.8133,1.8933,0.0,47.56,2.2233,0.2767,96.22129636340782,544.7822509491142,5.411386313011124,1712.8504033488098,362.5210728913405,3.2600469927669047,42.62431148007551,0.040209832070396107,0.06537357021350299,,,-0.7501658484723108,0.10616154390728574,0.301598293162364,3.8186224438110887,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,16,0.3043,"{""dg"":"""",""dc"":""""}",jam mango jem mempelam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0065,"JAM, PINEAPPLE (JEM NENAS)","jam, pineapple (jem nenas)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107025/0/20/0/0/0,Sugars and syrups,sugars and syrups,40.87243088362348,248.75404388909445,5.226163582448894,13.338595137182025,23.39025688190462,4.472092192263631,1.2647179212302837,110.40072905415582,452.0480585984748,4.269099113061005,1451.5288649188647,483.72406690634136,2.2487519482854026,29.34051275123124,0.029709108648079706,0.04995467723649612,,,-0.1712985008764778,0.14908586961627912,11.12634237585226,3.3685746638169496,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",jam pineapple jem nenas,35.81666666666667,USDA_category_mean,0.3484,42.15437086092715,USDA_category_mean,0.3484,5.790073313782991,USDA_category_mean,0.3484,8.912181303116148,USDA_category_mean,0.3484,0.069267558528428,USDA_category_mean,0.3484,0.1920138888888888,USDA_category_mean,0.3484
myfcd_0066,"JAM, STRAWBERRY (JEM STRAWBERI)","jam, strawberry (jem strawberi)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107029/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.2283,273.89,0.41,0.0233,67.6467,0.3817,0.2333,18.1,10.0148,0.2667,1.3667,-82.90113214227819,0.0,0.0483,0.03788738258755896,0.0528731530585523,,,0.0867,0.0,0.0,3.2833,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",jam strawberry jem strawberi,35.81666666666667,USDA_category_mean,0.3322,42.15437086092715,USDA_category_mean,0.3322,5.790073313782991,USDA_category_mean,0.3322,8.912181303116148,USDA_category_mean,0.3322,0.069267558528428,USDA_category_mean,0.3322,0.1920138888888888,USDA_category_mean,0.3322
myfcd_0067,"JAM, ORANGE MARMALADE","jam, orange marmalade",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107041/0/20/0/0/0,Sugars and syrups,sugars and syrups,40.87243088362348,248.75404388909445,5.226163582448894,13.338595137182025,23.39025688190462,4.472092192263631,1.2647179212302837,110.40072905415582,452.0480585984748,4.269099113061005,1451.5288649188647,483.72406690634136,2.2487519482854026,29.34051275123124,0.029709108648079706,0.04995467723649612,,,-0.1712985008764778,0.14908586961627912,11.12634237585226,3.3685746638169496,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",jam orange marmalade,2.0,USDA_direct_high,0.8351,60.0,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351,0.019,USDA_direct_high,0.8351,0.0,USDA_direct_high,0.8351
myfcd_0068,GRAPE FLAVOURED CANDY (GULA-GULA PERISA ANGGUR),grape flavoured candy (gula-gula perisa anggur),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107042/0/20/0/0/0,Sugars and syrups,sugars and syrups,39.95028980090445,226.3698745624203,0.9618555636035246,-0.6761949213335967,59.01614427305846,3.8164073766700994,0.9200162942712663,21.2633,1.5237,0.40428171246995726,37.5267,11.9133,-0.009691510695363822,-0.17284643557804813,0.0,0.0,,,-0.48196755900166655,0.014296677559750656,7.764787497536513,3.5694612568821644,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2609,"{""dg"":"""",""dc"":""""}",grape flavoured candy gula gula perisa anggur,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0069,"SUGAR, ICING (GULA ISING)","sugar, icing (gula ising)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107046/0/20/0/0/0,Sugars and syrups,sugars and syrups,40.39426698068548,226.41290001080213,1.6124734854083567,-0.44708012401845565,58.06168679233123,3.763427775666784,0.9425113194899566,30.684,0.6784,0.3643195312578803,23.102,7.19,-0.05764383441905317,-0.7686033177336404,0.0,0.0,,,-0.4876267023593934,0.018220819198353264,6.819059712676834,3.5425301707530394,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2609,"{""dg"":"""",""dc"":""""}",sugar icing gula ising,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0070,PINEAPPLE FLAVOURED CANDY (GULA-GULA PERISA NANAS),pineapple flavoured candy (gula-gula perisa nanas),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R107047/0/20/0/0/0,Sugars and syrups,sugars and syrups,31.65688293095122,292.74137076465036,-0.32639126983515254,37.06336404223585,-31.426782042239836,4.2360611915838575,1.2378789281631835,48.243313312775896,2.661,0.36802862769522704,546.9010711180688,287.0676449899009,-0.3969120818658466,-6.778939979589364,0.0,0.0,,,-0.7456512375179603,0.2233271141321415,3.430868436877521,3.068263163403113,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,20,0.1304,"{""dg"":"""",""dc"":""""}",pineapple flavoured candy gula gula perisa nanas,35.81666666666667,USDA_category_mean,0.232,42.15437086092715,USDA_category_mean,0.232,5.790073313782991,USDA_category_mean,0.232,8.912181303116148,USDA_category_mean,0.232,0.069267558528428,USDA_category_mean,0.232,0.1920138888888888,USDA_category_mean,0.232
myfcd_0071,"BEEF, SAUSAGE (SOSEJ DAGING LEMBU)","beef, sausage (sosej daging lembu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R108014/0/20/0/0/0,Meat and meat products,meat and meat products,68.05,194.0,12.6,11.4,6.1,8.1,1.85,11.9,118.4,1.5,511.8,103.4,0.0001,1.75,0.02879990384560313,0.06706223848910703,,,-1.4559139587579086,0.09180839249443785,-18.542571983724464,8.7,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",beef sausage sosej daging lembu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0072,"CHICKEN, SAUSAGE (SOSEJ DAGING AYAM)","chicken, sausage (sosej daging ayam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R108040/0/20/0/0/0,Meat and meat products,meat and meat products,65.4167,192.6667,11.6833,10.4667,9.95,5.9,2.5167,67.5,154.6833,1.1333,675.3667,124.45,0.0001,1.0333,0.028222148933934106,0.061832437962651136,,,-2.1567917605863194,0.11480532236057109,-21.121046330508243,8.4833,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",chicken sausage sosej daging ayam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0073,"HEN EGG, LOWER CHOLESTROL, WITH VITAMIN E (TELUR AYAM RENDAH KOLESTROL, DENGAN VITAMIN E)","hen egg, lower cholestrol, with vitamin e (telur ayam rendah kolestrol, dengan vitamin e)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R109009/0/20/0/0/0,Eggs,eggs,12.7667,136.0,2.0333,1.35,0.3667,0.45,0.15,6.0667,19.8167,0.3167,24.9667,14.95,0.0,0.1667,0.046995008125656476,0.0660121584558652,,,-0.44543757906986436,0.025133748303395306,8.848703645634812,0.1333,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",hen egg lower cholestrol vitamin telur ayam rendah kolestrol dengan vitamin,27.27611940298507,USDA_category_mean,0.217,9.044745098039217,USDA_category_mean,0.217,7.532806896551724,USDA_category_mean,0.217,94.60627177700349,USDA_category_mean,0.217,0.1071716417910447,USDA_category_mean,0.217,0.9377611940298508,USDA_category_mean,0.217
myfcd_0074,"HEN EGG, OMEGA 3 (TELUR AYAM OMEGA 3)","hen egg, omega 3 (telur ayam omega 3)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R109010/0/20/0/0/0,Eggs,eggs,30.76,55.6,5.06,3.72,0.16,0.64,0.36,14.22,49.4,0.78,64.6,39.88,0.0001,0.44,0.04921489820671275,0.07975155517389437,,,-1.303847874410121,0.015000810482623542,6.04029614309175,0.58,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,8,0.6522,"{""dg"":"""",""dc"":""""}",hen egg omega telur ayam omega,27.27611940298507,USDA_category_mean,0.2085,9.044745098039217,USDA_category_mean,0.2085,7.532806896551724,USDA_category_mean,0.2085,94.60627177700349,USDA_category_mean,0.2085,0.1071716417910447,USDA_category_mean,0.2085,0.9377611940298508,USDA_category_mean,0.2085
myfcd_0075,"Eeel, swamp, raw (Belut)","eeel, swamp, raw (belut)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R110064/0/20/0/0/0,"Fish, shellfish and products","fish, shellfish and products",81.011,191.23881439686934,90.6333,2.5,-8.225979732406458,13.581206412411802,5.9,453.1333,942.5333,4.8,182.7,1454.8,0.0003,7.1333,-0.08904304899379453,-0.0009653128878896466,,,5.750641893270967,-0.01290094943694392,73.63805210232778,3.207819587741306,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,12,0.4783,,eeel swamp belut,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0076,"SAUCE, OYSTER FLAVOURED","sauce, oyster flavoured",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R110126/0/20/0/0/0,"Fish, shellfish and products","fish, shellfish and products",40.87243088362348,248.75404388909445,5.226163582448894,13.338595137182025,23.39025688190462,4.472092192263631,1.2647179212302837,110.40072905415582,452.0480585984748,4.269099113061005,1451.5288649188647,483.72406690634136,2.2487519482854026,29.34051275123124,0.029709108648079706,0.04995467723649612,,,-0.1712985008764778,0.14908586961627912,11.12634237585226,3.3685746638169496,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,23,0.0,"{""dg"":"""",""dc"":""""}",sauce oyster flavoured,39.17045454545455,USDA_category_mean,0.2978,0.153515625,USDA_category_mean,0.2978,1.0472270588235293,USDA_category_mean,0.2978,72.53030303030303,USDA_category_mean,0.2978,0.284030888030888,USDA_category_mean,0.2978,4.861969111969112,USDA_category_mean,0.2978
myfcd_0077,BUTTER (MENTEGA KURANG MASIN),butter (mentega kurang masin),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111001/0/20/0/0/0,Milk and milk products,milk and milk products,32.045393730173004,290.92126942850143,-0.09363544192092732,36.08417345911376,-29.130910814894165,4.312050064766808,1.2370948267192348,50.66016404779734,20.4638,0.5234727442386287,582.1723799875108,293.7902354668993,-0.29113793035334545,-5.338180665782712,0.027364499890883527,0.03995233543190044,,,-0.7194131470853897,0.22016288619423513,3.689105926631619,3.0807515576527273,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",butter mentega kurang masin,2.0,USDA_direct_medium,0.4242,0.06,USDA_direct_medium,0.4242,51.368,USDA_direct_medium,0.4242,215.0,USDA_direct_medium,0.4242,0.003,USDA_direct_medium,0.4242,0.17,USDA_direct_medium,0.4242
myfcd_0078,CHEESE SPREAD (KEJU SAPUAN),cheese spread (keju sapuan),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111004/0/20/0/0/0,Milk and milk products,milk and milk products,32.63811479993518,256.2202099505606,8.70095873172247,23.09,-1.2102538571441386,4.217334805640803,2.1084299763432353,172.32583740922522,697.6266,5.927151263174368,2046.908138435608,1001.3395603279572,3.1359496185136226,41.49029867190104,0.01980644389533002,0.039509938546733805,,,0.6208842433996287,0.2102059875781937,43.328687092517434,3.2540814257339044,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese spread keju sapuan,27.27611940298507,USDA_category_mean,0.3989,9.044745098039217,USDA_category_mean,0.3989,7.532806896551724,USDA_category_mean,0.3989,94.60627177700349,USDA_category_mean,0.3989,0.1071716417910447,USDA_category_mean,0.3989,0.9377611940298508,USDA_category_mean,0.3989
myfcd_0079,"CHEESE, BLUE (KEJU, BIRU)","cheese, blue (keju, biru)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111005/0/20/0/0/0,Milk and milk products,milk and milk products,41.7533,372.0,18.0633,27.8567,20.95,0.0,4.1667,450.0,388.8096,0.0,1013.0,677.8057777909278,0.0,2.2233,-0.020534222173190397,-0.014343121348341412,,,0.0433,0.3033,18.66,0.0013,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,6,0.7391,"{""dg"":"""",""dc"":""""}",cheese blue keju biru,23.0,USDA_direct_medium,0.6301,0.5,USDA_direct_medium,0.6301,18.669,USDA_direct_medium,0.6301,75.0,USDA_direct_medium,0.6301,0.166,USDA_direct_medium,0.6301,1.22,USDA_direct_medium,0.6301
myfcd_0080,"CHEESE, BRIE (KEJU, BRIE)","cheese, brie (keju, brie)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111007/0/20/0/0/0,Milk and milk products,milk and milk products,37.81145087877175,264.4469741562797,3.384986122219548,21.21132038719243,5.305022345518822,4.403560218687687,1.2256471050317579,86.79832785483171,285.0646,2.831115154114542,1104.5252057167681,393.82428736764666,1.2761699736937095,16.076553881176736,0.028957647418361987,0.0464700677705293,,,-0.3856797711225697,0.17170120681547132,7.167921315291061,3.2609994365374675,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese brie keju brie,20.0,USDA_direct_high,0.9241,0.45,USDA_direct_high,0.9241,17.41,USDA_direct_high,0.9241,100.0,USDA_direct_high,0.9241,0.235,USDA_direct_high,0.9241,1.65,USDA_direct_high,0.9241
myfcd_0081,"CHEESE, CAMEMBERT (KEJU, CAMEMBERT)","cheese, camembert (keju, camembert)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111008/0/20/0/0/0,Milk and milk products,milk and milk products,43.89854795773965,250.1725756864765,2.0930392826531694,13.09484245397016,26.215746010753676,2.3415721095223603,0.8362541717620071,81.44464030426917,341.5302,3.613162059030043,1286.735466010261,245.438,1.913175319624691,24.548473987851928,0.033525082977369364,0.05412267455384567,,,-0.819335783544457,0.14573157353971836,-8.144375038316145,3.3914180232413207,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese camembert keju camembert,20.0,USDA_direct_high,0.9241,0.46,USDA_direct_high,0.9241,15.259,USDA_direct_high,0.9241,72.0,USDA_direct_high,0.9241,0.227,USDA_direct_high,0.9241,1.3,USDA_direct_high,0.9241
myfcd_0082,"CHEESE, CHEDDAR, REDUCED FAT (KEJU CHEDDAR, KURANG LEMAK)","cheese, cheddar, reduced fat (keju cheddar, kurang lemak)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111010/0/20/0/0/0,Milk and milk products,milk and milk products,48.615983781651394,235.41259065262375,2.4677033838784475,4.587965856509179,46.63656620865011,1.2102502295477677,0.40819163824314475,85.37578842368777,450.1012,4.886476932111301,1602.721095227342,97.6125,2.8068276251078137,36.620471078570084,0.037586614152816396,0.06115180401734793,,,-1.1926813197175792,0.12275418036586094,-26.532094862607828,3.5116809042458756,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese cheddar reduced fat keju cheddar kurang lemak,16.0,USDA_direct_medium,0.4837,0.0,USDA_direct_medium,0.4837,0.0,USDA_direct_medium,0.4837,18.0,USDA_direct_medium,0.4837,0.045,USDA_direct_medium,0.4837,0.49,USDA_direct_medium,0.4837
myfcd_0083,"CHEESE, CHESDALE SLICES, PROCESSED (KEPINGAN KEJU CHESDALE)","cheese, chesdale slices, processed (kepingan keju chesdale)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111011/0/20/0/0/0,Milk and milk products,milk and milk products,43.40312128201052,238.7733588060985,6.75840139421334,6.78827701617918,38.69948641318449,4.49230276946173,1.2145456044925305,121.84354086252671,541.6629,5.0689659821621635,1611.0801635336902,490.8329421405857,2.796076730419457,36.84362820484119,0.030502612313404627,0.05279067994534965,,,-0.062039718162332225,0.12470518660791391,10.541524549838527,3.4357959575624655,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese chesdale slices processed kepingan keju chesdale,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0084,"CHEESE, COLBY (KEJU, COLBY)","cheese, colby (keju, colby)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111013/0/20/0/0/0,Milk and milk products,milk and milk products,41.63955646144589,246.87059658714864,5.694455190338818,11.337181021655468,28.167159257916055,4.464314131121682,1.2180469224162622,110.79058166919432,460.734,4.363167051000176,1451.31708043583,460.23724559367304,2.316711193218382,30.293871323239067,0.030015343654592706,0.05079721315061714,,,-0.1641130112512461,0.1395273277513875,9.477519064188868,3.3806666360884745,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese colby keju colby,26.0,USDA_direct_high,0.9108,0.52,USDA_direct_high,0.9108,20.218,USDA_direct_high,0.9108,95.0,USDA_direct_high,0.9108,0.079,USDA_direct_high,0.9108,0.83,USDA_direct_high,0.9108
myfcd_0085,"CHEESE, MOZARELLA (KEJU MOZARELLA)","cheese, mozarella (keju mozarella)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111015/0/20/0/0/0,Milk and milk products,milk and milk products,42.03602726028777,245.0502391531435,5.933643223835521,10.314532132385594,30.534954369396942,4.470606317080467,1.2172597836062597,113.27542118847182,478.9278,4.521839226128899,1487.2337626255771,467.1155299128126,2.424478390236121,31.766336249272804,0.03012488756937088,0.05124536870654343,,,-0.1411656947820763,0.13619513033444353,9.716720424948925,3.393060377372903,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese mozarella keju mozarella,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0086,"CHEESE, PARMESAN (KEJU PARMESAN)","cheese, parmesan (keju parmesan)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111016/0/20/0/0/0,Milk and milk products,milk and milk products,51.48778768359932,218.73860390907356,5.476385424363148,-4.802349844500753,67.73849176194365,1.7726739703549583,0.43271634633407074,113.407803067397,640.0575,6.521425250392045,1978.7801471602686,182.88,3.883126545030937,51.379556826694234,0.03802158091216817,0.06457936117767864,,,-0.8983727301914284,0.09333977817380429,-23.32687637828429,3.617594813824513,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cheese parmesan keju parmesan,44.0,USDA_direct_medium,0.6172,0.11,USDA_direct_medium,0.6172,14.85,USDA_direct_medium,0.6172,68.0,USDA_direct_medium,0.6172,0.091,USDA_direct_medium,0.6172,1.2,USDA_direct_medium,0.6172
myfcd_0087,"CHEESE, RICOTTA (KEJU, RICOTTA)","cheese, ricotta (keju, ricotta)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111019/0/20/0/0/0,Milk and milk products,milk and milk products,34.288154368352934,280.6238502684222,1.2594062151625884,30.299241297065294,-15.736739817137476,4.347643775671571,1.2326421307198978,64.71643321644605,123.3827,1.4210513548013262,785.3462866270484,332.69939441187546,0.31848080642231247,2.9912760983883118,0.02798416918540495,0.042487467006658015,,,-0.5896044996913563,0.20131327298892715,5.04222297353358,3.150860617875338,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cheese ricotta keju ricotta,20.0,USDA_direct_high,0.8466,0.27,USDA_direct_high,0.8466,6.42,USDA_direct_high,0.8466,49.0,USDA_direct_high,0.8466,0.097,USDA_direct_high,0.8466,0.85,USDA_direct_high,0.8466
myfcd_0088,"CREAM, WHIPPED (KRIM PUTAR)","cream, whipped (krim putar)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111020/0/20/0/0/0,Milk and milk products,milk and milk products,39.84092764303368,275.0562912335839,-2.637077469814189,27.088245950232324,-5.093448646027813,1.3313434168765,0.7524775492747283,37.42013982892024,51.7962,1.1549718207644522,723.743920046325,94.765,0.30074294241915667,2.4183490153545186,0.03326158146258096,0.049426538792857196,,,-1.3250392493199024,0.18994969174911863,-15.154037696511956,3.236135856032554,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,21,0.087,"{""dg"":"""",""dc"":""""}",cream whipped krim putar,27.27611940298507,USDA_category_mean,0.3818,9.044745098039217,USDA_category_mean,0.3818,7.532806896551724,USDA_category_mean,0.3818,94.60627177700349,USDA_category_mean,0.3818,0.1071716417910447,USDA_category_mean,0.3818,0.9377611940298508,USDA_category_mean,0.3818
myfcd_0089,CREAM CHEESE (KRIM KEJU),cream cheese (krim keju),MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111021/0/20/0/0/0,Milk and milk products,milk and milk products,33.47490088246565,284.3578252120759,0.768776129436251,32.396931155857004,-20.593636299561823,4.334737044130009,1.2342567348294098,59.619451529960685,86.063,1.0955779531946557,711.6728481855608,318.59043931151166,0.09742531155357072,-0.029090691402812396,0.027759469230676015,0.041568196106653445,,,-0.6366747635413472,0.2081483820887925,4.5515655505018024,3.125438182396629,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0435,"{""dg"":"""",""dc"":""""}",cream cheese krim keju,9.0,USDA_direct_medium,0.4488,3.76,USDA_direct_medium,0.4488,20.213,USDA_direct_medium,0.4488,101.0,USDA_direct_medium,0.4488,0.056,USDA_direct_medium,0.4488,0.22,USDA_direct_medium,0.4488
myfcd_0090,"CREAMER, POWDER (KRIMER SERBUK)","creamer, powder (krimer serbuk)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R111023/0/20/0/0/0,Milk and milk products,milk and milk products,2.0567,489.8733,1.6567,33.14,46.0967,14.2667,2.6333,151.62661937469167,354.7275,3.2765070469921542,1384.189208284595,662.8725,1.3970551265611304,17.897930775425376,0.0,0.0,,,1.8795070516073764,0.21856950687036183,40.38315442981682,0.635,,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,11,0.5217,"{""dg"":"""",""dc"":""""}",creamer powder krimer serbuk,27.27611940298507,USDA_category_mean,0.2643,9.044745098039217,USDA_category_mean,0.2643,7.532806896551724,USDA_category_mean,0.2643,94.60627177700349,USDA_category_mean,0.2643,0.1071716417910447,USDA_category_mean,0.2643,0.9377611940298508,USDA_category_mean,0.2643
